expansion_band,ilvl_band,item_level,origin_expansion,origin_label,pvp_family,quality,quality_label,slot_key,role,peer_group,count,median_visible_budget,median_special_weapon_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under,max_abs_median_percent_over_under,peer_outlier_count,sql_blocked_count
classic_leveling,020-029,26,0,vanilla,none,3,Rare,finger,physical,origin=0;quality=3;slot=finger;armor=0;weapon=none;pvp=none;role=physical,1,9.01,0.0,9.01,11.68,-22.86,22.86,1,1
classic_leveling,020-029,26,0,vanilla,none,3,Rare,legs,physical,origin=0;quality=3;slot=legs;armor=3;weapon=none;pvp=none;role=physical,1,18.36,0.0,18.36,18.36,0.0,0.0,0,1
classic_leveling,020-029,26,0,vanilla,none,3,Rare,weapon_one_hand,healer,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=healer,1,6.34,0.0,6.34,6.34,0.0,0.0,0,1
classic_leveling,020-029,26,0,vanilla,none,3,Rare,weapon_one_hand,physical,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,3,6.34,0.0,6.34,6.0,5.667,5.667,2,1
classic_leveling,020-029,26,0,vanilla,none,3,Rare,weapon_two_hand,healer,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=healer,1,15.35,0.0,15.35,18.345,-16.326,16.326,1,0
classic_leveling,020-029,26,0,vanilla,none,3,Rare,weapon_two_hand,physical,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,1,18.35,0.0,18.35,15.85,15.773,15.773,1,0
classic_leveling,020-029,26,0,vanilla,none,3,Rare,weapon_two_hand,tank,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=tank,1,13.0,0.0,13.0,13.0,0.0,0.0,0,1
classic_leveling,020-029,26,0,vanilla,none,3,Rare,wrist,physical,origin=0;quality=3;slot=wrist;armor=3;weapon=none;pvp=none;role=physical,1,7.69,0.0,7.69,7.69,0.0,0.0,0,1
classic_leveling,020-029,26,1,tbc,none,2,Uncommon,finger,caster,origin=1;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=caster,1,5.68,0.0,5.68,5.68,0.0,0.0,0,1
classic_leveling,020-029,26,1,tbc,none,2,Uncommon,finger,physical,origin=1;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=physical,1,5.68,0.0,5.68,5.68,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,chest,caster,origin=-1;quality=3;slot=chest;armor=1;weapon=none;pvp=none;role=caster,1,15.03,0.0,15.03,15.03,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,chest,physical,origin=-1;quality=3;slot=chest;armor=2;weapon=none;pvp=none;role=physical,1,15.03,0.0,15.03,15.03,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,cloak,physical,origin=-1;quality=3;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,1,10.02,0.0,10.02,10.02,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,hands,physical,origin=-1;quality=3;slot=hands;armor=3;weapon=none;pvp=none;role=physical,1,14.02,0.0,14.02,14.02,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,legs,physical,origin=-1;quality=3;slot=legs;armor=3;weapon=none;pvp=none;role=physical,1,17.69,0.0,17.69,17.69,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,neck,healer,origin=-1;quality=3;slot=neck;armor=0;weapon=none;pvp=none;role=healer,1,9.0,0.0,9.0,9.0,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,neck,physical,origin=-1;quality=3;slot=neck;armor=0;weapon=none;pvp=none;role=physical,1,9.0,0.0,9.0,9.0,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,weapon_one_hand,caster,origin=-1;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:caster;pvp=none;role=caster,1,4.0,5.16,4.0,4.0,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,weapon_one_hand,healer,origin=-1;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=healer,1,7.0,0.0,7.0,7.0,0.0,0.0,0,1
classic_leveling,020-029,27,-1,custom_or_unknown,none,3,Rare,weapon_one_hand,physical,origin=-1;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,3,7.01,0.0,7.01,7.01,0.0,0.0,0,3
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,chest,healer,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,4,12.0,0.0,12.0,10.01,19.88,19.88,3,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,chest,healer,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=healer,1,8.36,0.0,8.36,8.36,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=physical,2,11.01,0.0,11.01,10.01,9.99,9.99,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=physical,1,9.69,0.0,9.69,10.18,-4.813,4.813,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,cloak,caster,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,2,5.175,0.0,5.175,5.175,0.0,0.0,0,2
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,cloak,healer,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,2,5.175,0.0,5.175,5.672,-8.769,8.769,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,cloak,physical,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,3,6.01,0.0,6.01,5.34,12.547,12.547,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,feet,caster,origin=0;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=caster,1,7.68,0.0,7.68,7.68,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,feet,healer,origin=0;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=healer,1,7.02,0.0,7.02,7.02,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,feet,physical,origin=0;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=physical,1,8.35,0.0,8.35,7.69,8.583,8.583,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,feet,physical,origin=0;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=physical,1,7.02,0.0,7.02,7.185,-2.296,2.296,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,finger,caster,origin=0;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=caster,1,5.0,0.0,5.0,5.0,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,finger,generic,origin=0;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=generic,1,3.35,0.0,3.35,3.35,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,hands,physical,origin=0;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=physical,2,9.34,0.0,9.34,8.34,11.993,11.993,1,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,held_in_off_hand,healer,origin=0;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=healer,1,6.0,0.0,6.0,4.34,38.249,38.249,1,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,legs,healer,origin=0;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=healer,1,12.0,0.0,12.0,11.69,2.652,2.652,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,legs,physical,origin=0;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=physical,2,11.345,0.0,11.345,12.018,-5.422,5.422,1,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,shield,tank,origin=0;quality=2;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,5,5.68,0.0,5.68,6.0,-5.333,5.333,2,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,shoulder,caster,origin=0;quality=2;slot=shoulder;armor=1;weapon=none;pvp=none;role=caster,1,8.01,0.0,8.01,8.01,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,shoulder,generic,origin=0;quality=2;slot=shoulder;armor=2;weapon=none;pvp=none;role=generic,1,4.69,0.0,4.69,4.69,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,shoulder,healer,origin=0;quality=2;slot=shoulder;armor=1;weapon=none;pvp=none;role=healer,1,10.0,0.0,10.0,10.0,0.0,0.0,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,shoulder,physical,origin=0;quality=2;slot=shoulder;armor=2;weapon=none;pvp=none;role=physical,1,9.0,0.0,9.0,9.0,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,shoulder,physical,origin=0;quality=2;slot=shoulder;armor=3;weapon=none;pvp=none;role=physical,1,8.35,0.0,8.35,8.35,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,waist,caster,origin=0;quality=2;slot=waist;armor=1;weapon=none;pvp=none;role=caster,2,7.845,0.0,7.845,6.84,14.693,14.693,1,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,waist,healer,origin=0;quality=2;slot=waist;armor=2;weapon=none;pvp=none;role=healer,1,15.01,0.0,15.01,15.01,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,waist,physical,origin=0;quality=2;slot=waist;armor=2;weapon=none;pvp=none;role=physical,2,8.675,0.0,8.675,6.68,29.865,29.865,2,2
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,weapon_one_hand,generic,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,1,2.68,0.0,2.68,2.68,0.0,0.0,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,weapon_one_hand,physical,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,1,4.0,0.0,4.0,3.67,8.992,8.992,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,weapon_two_hand,caster,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=caster,1,11.0,0.0,11.0,11.0,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,weapon_two_hand,healer,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=healer,1,10.35,0.0,10.35,6.0,72.5,72.5,1,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,weapon_two_hand,physical,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,3,10.68,0.0,10.68,10.02,6.587,6.587,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,wrist,caster,origin=0;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=caster,1,6.34,0.0,6.34,6.34,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,wrist,generic,origin=0;quality=2;slot=wrist;armor=3;weapon=none;pvp=none;role=generic,1,4.35,0.0,4.35,4.35,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,wrist,healer,origin=0;quality=2;slot=wrist;armor=2;weapon=none;pvp=none;role=healer,1,7.0,0.0,7.0,7.0,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,wrist,physical,origin=0;quality=2;slot=wrist;armor=2;weapon=none;pvp=none;role=physical,1,5.34,0.0,5.34,5.35,-0.187,0.187,0,0
classic_leveling,020-029,27,0,vanilla,none,2,Uncommon,wrist,physical,origin=0;quality=2;slot=wrist;armor=3;weapon=none;pvp=none;role=physical,1,5.35,0.0,5.35,6.67,-19.79,19.79,1,1
classic_leveling,020-029,27,0,vanilla,none,3,Rare,feet,physical,origin=0;quality=3;slot=feet;armor=2;weapon=none;pvp=none;role=physical,1,12.02,0.0,12.02,12.02,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,3,Rare,hands,healer,origin=0;quality=3;slot=hands;armor=2;weapon=none;pvp=none;role=healer,2,13.845,0.0,13.845,13.845,0.0,0.0,0,2
classic_leveling,020-029,27,0,vanilla,none,3,Rare,hands,physical,origin=0;quality=3;slot=hands;armor=2;weapon=none;pvp=none;role=physical,1,15.02,0.0,15.02,15.02,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,3,Rare,hands,physical,origin=0;quality=3;slot=hands;armor=3;weapon=none;pvp=none;role=physical,1,12.01,0.0,12.01,12.01,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,3,Rare,waist,caster,origin=0;quality=3;slot=waist;armor=1;weapon=none;pvp=none;role=caster,1,11.68,0.0,11.68,11.68,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,3,Rare,waist,healer,origin=0;quality=3;slot=waist;armor=2;weapon=none;pvp=none;role=healer,1,13.0,0.0,13.0,13.0,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,3,Rare,weapon_one_hand,caster,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=caster,1,5.35,0.0,5.35,5.35,0.0,0.0,0,1
classic_leveling,020-029,27,0,vanilla,none,3,Rare,weapon_one_hand,physical,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,2,6.01,0.0,6.01,6.0,0.167,0.167,0,0
classic_leveling,020-029,27,0,vanilla,none,3,Rare,wrist,physical,origin=0;quality=3;slot=wrist;armor=3;weapon=none;pvp=none;role=physical,1,11.01,0.0,11.01,11.01,0.0,0.0,0,1
classic_leveling,020-029,28,-1,custom_or_unknown,none,3,Rare,feet,caster,origin=-1;quality=3;slot=feet;armor=1;weapon=none;pvp=none;role=caster,1,15.3,0.0,15.3,15.3,0.0,0.0,0,1
classic_leveling,020-029,28,-1,custom_or_unknown,none,3,Rare,legs,physical,origin=-1;quality=3;slot=legs;armor=3;weapon=none;pvp=none;role=physical,1,17.69,0.0,17.69,17.69,0.0,0.0,0,1
classic_leveling,020-029,28,-1,custom_or_unknown,none,3,Rare,neck,generic,origin=-1;quality=3;slot=neck;armor=0;weapon=none;pvp=none;role=generic,1,4.02,0.0,4.02,4.02,0.0,0.0,0,1
classic_leveling,020-029,28,-1,custom_or_unknown,none,3,Rare,wrist,physical,origin=-1;quality=3;slot=wrist;armor=3;weapon=none;pvp=none;role=physical,1,11.01,0.0,11.01,11.01,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,chest,caster,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=caster,2,10.69,0.0,10.69,13.0,-17.769,17.769,2,2
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,chest,generic,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=generic,1,8.03,0.0,8.03,8.03,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,chest,generic,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=generic,1,6.7,0.0,6.7,6.7,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=physical,1,11.02,0.0,11.02,10.35,6.473,6.473,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,chest,physical,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=physical,2,10.18,0.0,10.18,10.18,0.063,0.063,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,cloak,caster,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,1,5.35,0.0,5.35,5.175,3.382,3.382,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,cloak,healer,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,1,6.34,0.0,6.34,5.675,11.718,11.718,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,feet,generic,origin=0;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=generic,1,3.35,0.0,3.35,3.35,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,feet,healer,origin=0;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=healer,1,10.0,0.0,10.0,7.0,42.857,42.857,1,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,feet,healer,origin=0;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=healer,1,10.34,0.0,10.34,10.34,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,finger,healer,origin=0;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=healer,1,6.01,0.0,6.01,6.67,-9.895,9.895,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,hands,healer,origin=0;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=healer,1,10.0,0.0,10.0,7.005,42.755,42.755,1,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,hands,physical,origin=0;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=physical,1,8.0,0.0,8.0,6.34,26.183,26.183,1,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,held_in_off_hand,healer,origin=0;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=healer,1,6.68,0.0,6.68,4.34,53.917,53.917,1,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,legs,caster,origin=0;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=caster,1,6.0,0.0,6.0,6.0,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,legs,healer,origin=0;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=healer,1,13.0,0.0,13.0,12.68,2.524,2.524,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,legs,healer,origin=0;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=healer,1,13.0,0.0,13.0,11.845,9.751,9.751,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,shield,tank,origin=0;quality=2;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,2,6.84,0.0,6.84,5.845,17.023,17.023,1,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,shoulder,healer,origin=0;quality=2;slot=shoulder;armor=1;weapon=none;pvp=none;role=healer,3,10.0,0.0,10.0,10.0,0.0,0.0,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,shoulder,healer,origin=0;quality=2;slot=shoulder;armor=3;weapon=none;pvp=none;role=healer,1,8.35,0.0,8.35,8.35,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,shoulder,physical,origin=0;quality=2;slot=shoulder;armor=2;weapon=none;pvp=none;role=physical,1,7.0,0.0,7.0,7.0,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,waist,caster,origin=0;quality=2;slot=waist;armor=1;weapon=none;pvp=none;role=caster,1,8.0,0.0,8.0,7.01,14.123,14.123,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,waist,physical,origin=0;quality=2;slot=waist;armor=2;weapon=none;pvp=none;role=physical,1,8.35,0.0,8.35,7.845,6.437,6.437,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,waist,physical,origin=0;quality=2;slot=waist;armor=3;weapon=none;pvp=none;role=physical,1,8.68,0.0,8.68,8.34,4.077,4.077,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,weapon_one_hand,generic,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,1,2.68,0.0,2.68,2.01,33.333,33.333,1,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,weapon_one_hand,physical,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,1,5.01,0.0,5.01,4.0,25.25,25.25,1,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,weapon_two_hand,physical,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,2,10.18,0.0,10.18,10.27,-0.855,0.855,0,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,wrist,caster,origin=0;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=caster,1,6.34,0.0,6.34,6.34,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,wrist,caster,origin=0;quality=2;slot=wrist;armor=2;weapon=none;pvp=none;role=caster,1,5.35,0.0,5.35,5.35,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,wrist,physical,origin=0;quality=2;slot=wrist;armor=2;weapon=none;pvp=none;role=physical,1,5.35,0.0,5.35,6.34,-15.615,15.615,1,0
classic_leveling,020-029,28,0,vanilla,none,2,Uncommon,wrist,physical,origin=0;quality=2;slot=wrist;armor=3;weapon=none;pvp=none;role=physical,2,7.01,0.0,7.01,6.01,16.639,16.639,1,0
classic_leveling,020-029,28,0,vanilla,none,3,Rare,chest,physical,origin=0;quality=3;slot=chest;armor=3;weapon=none;pvp=none;role=physical,1,16.35,0.0,16.35,16.35,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,3,Rare,cloak,healer,origin=0;quality=3;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,1,9.01,0.0,9.01,9.01,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,3,Rare,hands,physical,origin=0;quality=3;slot=hands;armor=2;weapon=none;pvp=none;role=physical,1,12.69,0.0,12.69,12.69,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,3,Rare,hands,physical,origin=0;quality=3;slot=hands;armor=3;weapon=none;pvp=none;role=physical,1,12.68,0.0,12.68,12.68,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,3,Rare,held_in_off_hand,healer,origin=0;quality=3;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=healer,1,8.3,0.0,8.3,8.3,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,3,Rare,shield,tank,origin=0;quality=3;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,1,11.01,0.0,11.01,9.0,22.333,22.333,1,0
classic_leveling,020-029,28,0,vanilla,none,3,Rare,shoulder,healer,origin=0;quality=3;slot=shoulder;armor=1;weapon=none;pvp=none;role=healer,1,15.0,0.0,15.0,15.0,0.0,0.0,0,1
classic_leveling,020-029,28,0,vanilla,none,3,Rare,weapon_one_hand,physical,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,1,5.67,0.0,5.67,6.34,-10.568,10.568,0,0
classic_leveling,020-029,28,0,vanilla,none,3,Rare,weapon_two_hand,healer,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=healer,1,18.0,0.0,18.0,19.19,-6.201,6.201,0,0
classic_leveling,020-029,28,0,vanilla,none,3,Rare,weapon_two_hand,physical,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,1,16.7,0.0,16.7,18.025,-7.351,7.351,0,1
classic_leveling,020-029,28,1,tbc,none,2,Uncommon,finger,caster,origin=1;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=caster,1,6.68,0.0,6.68,6.68,0.0,0.0,0,1
classic_leveling,020-029,28,2,wrath,none,2,Uncommon,hands,physical,origin=2;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=physical,1,6.0,0.0,6.0,6.0,0.0,0.0,0,1
classic_leveling,020-029,29,-1,custom_or_unknown,none,2,Uncommon,weapon_two_hand,physical,origin=-1;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,1,11.0,0.0,11.0,11.0,0.0,0.0,0,1
classic_leveling,020-029,29,-1,custom_or_unknown,none,3,Rare,chest,physical,origin=-1;quality=3;slot=chest;armor=3;weapon=none;pvp=none;role=physical,1,18.36,0.0,18.36,18.36,0.0,0.0,0,1
classic_leveling,020-029,29,-1,custom_or_unknown,none,3,Rare,finger,healer,origin=-1;quality=3;slot=finger;armor=0;weapon=none;pvp=none;role=healer,1,11.0,0.0,11.0,11.0,0.0,0.0,0,1
classic_leveling,020-029,29,-1,custom_or_unknown,none,3,Rare,legs,physical,origin=-1;quality=3;slot=legs;armor=3;weapon=none;pvp=none;role=physical,1,20.7,0.0,20.7,20.7,0.0,0.0,0,1
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,chest,generic,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=generic,2,7.52,0.0,7.52,7.52,0.0,0.0,0,2
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,cloak,caster,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,1,6.0,0.0,6.0,5.175,15.942,15.942,1,0
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,cloak,healer,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,1,8.0,0.0,8.0,6.34,26.183,26.183,1,1
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,feet,generic,origin=0;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=generic,1,6.69,0.0,6.69,6.69,0.0,0.0,0,1
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,feet,healer,origin=0;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=healer,1,10.0,0.0,10.0,10.0,0.0,0.0,0,1
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,feet,physical,origin=0;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=physical,1,7.69,0.0,7.69,8.35,-7.904,7.904,0,0
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,hands,healer,origin=0;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=healer,2,4.0,0.0,4.0,10.0,-60.0,60.0,2,2
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,hands,healer,origin=0;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=healer,1,9.02,0.0,9.02,9.02,0.0,0.0,0,1
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,hands,healer,origin=0;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=healer,1,9.02,0.0,9.02,9.02,0.0,0.0,0,1
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,hands,physical,origin=0;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=physical,2,8.51,0.0,8.51,8.0,6.375,6.375,0,0
classic_leveling,020-029,29,0,vanilla,none,2,Uncommon,legs,healer,origin=0;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=healer,2,12.345,0.0,12.345,12.84,-3.777,3.777,0,0
