expansion_band,ilvl_band,quality,quality_label,slot_key,role,count,median_visible_budget,median_special_weapon_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under,max_abs_median_percent_over_under
burning_crusade,105-119,4,Epic,hands,caster,15,82.18,0.0,94.16,101.12,0.0,0.0
burning_crusade,105-119,4,Epic,hands,generic,19,74.13,0.0,75.46,76.1,0.0,0.0
burning_crusade,105-119,4,Epic,hands,physical,12,88.45,0.0,88.45,87.75,0.0,0.0
burning_crusade,105-119,4,Epic,hands,tank,3,95.12,0.0,95.12,95.12,0.0,0.0
burning_crusade,105-119,4,Epic,head,caster,21,113.57,0.0,126.28,123.725,0.0,0.0
burning_crusade,105-119,4,Epic,head,generic,13,85.78,0.0,105.78,105.78,0.0,0.0
burning_crusade,105-119,4,Epic,head,physical,7,104.12,0.0,124.12,124.12,0.0,0.0
burning_crusade,105-119,4,Epic,head,tank,4,87.325,0.0,111.325,97.75,0.0,0.0
burning_crusade,105-119,4,Epic,held_in_off_hand,caster,9,57.24,0.0,57.24,56.84,0.0,0.0
burning_crusade,105-119,4,Epic,held_in_off_hand,generic,3,12.06,0.0,12.06,12.06,0.0,0.0
burning_crusade,105-119,4,Epic,legs,caster,18,106.51,0.0,127.325,126.95,0.0,0.0
burning_crusade,105-119,4,Epic,legs,generic,22,107.355,0.0,107.99,108.995,0.0,0.0
burning_crusade,105-119,4,Epic,legs,physical,6,106.95,0.0,130.1,125.68,0.0,0.0
burning_crusade,105-119,4,Epic,legs,tank,1,112.16,0.0,136.16,136.16,0.0,0.0
burning_crusade,105-119,4,Epic,neck,caster,10,67.85,0.0,67.85,62.16,0.0,0.0
burning_crusade,105-119,4,Epic,neck,generic,3,59.73,0.0,59.73,59.73,0.0,0.0
burning_crusade,105-119,4,Epic,neck,physical,6,68.585,0.0,68.585,66.11,0.0,0.0
burning_crusade,105-119,4,Epic,neck,tank,3,63.11,0.0,63.11,63.11,0.0,0.0
burning_crusade,105-119,4,Epic,ranged,caster,3,36.9,0.0,36.9,38.25,0.0,0.0
burning_crusade,105-119,4,Epic,ranged,generic,3,29.05,0.0,29.05,27.57,0.0,0.0
burning_crusade,105-119,4,Epic,ranged,physical,3,15.0,15.0,15.0,15.5,0.0,0.0
burning_crusade,105-119,4,Epic,shield,tank,9,68.5,0.0,72.93,64.755,0.0,0.0
burning_crusade,105-119,4,Epic,shoulder,caster,10,98.92,0.0,98.92,105.6,0.0,0.0
burning_crusade,105-119,4,Epic,shoulder,generic,18,68.3,0.0,84.3,83.8,-0.0,0.0
burning_crusade,105-119,4,Epic,shoulder,physical,4,96.46,0.0,96.46,94.782,-0.0,0.0
burning_crusade,105-119,4,Epic,shoulder,tank,1,72.81,0.0,88.81,88.81,0.0,0.0
burning_crusade,105-119,4,Epic,waist,caster,20,92.635,0.0,96.72,101.92,0.0,0.0
burning_crusade,105-119,4,Epic,waist,physical,6,92.25,0.0,92.25,91.275,0.0,0.0
burning_crusade,105-119,4,Epic,waist,tank,3,91.77,0.0,100.12,97.88,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_main_hand,caster,5,46.1,144.48,46.1,44.3,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_main_hand,generic,2,46.565,6.5,46.565,46.565,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_main_hand,physical,1,24.72,23.0,24.72,24.72,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_off_hand,generic,1,44.07,13.0,44.07,44.07,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_off_hand,physical,1,38.74,0.0,38.74,38.74,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_one_hand,generic,11,44.07,13.0,44.07,44.07,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_one_hand,physical,10,23.0,19.0,23.36,21.0,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_one_hand,tank,2,47.75,0.0,47.75,47.75,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_two_hand,caster,6,116.55,155.23,116.55,118.23,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_two_hand,generic,5,133.82,0.0,133.82,133.82,0.0,0.0
burning_crusade,105-119,4,Epic,weapon_two_hand,physical,14,71.58,44.0,71.58,68.885,0.0,0.0
burning_crusade,105-119,4,Epic,wrist,caster,34,70.94,0.0,73.16,78.94,0.0,0.0
burning_crusade,105-119,4,Epic,wrist,generic,6,69.75,0.0,75.43,74.75,0.0,0.0
burning_crusade,105-119,4,Epic,wrist,physical,17,63.75,0.0,70.09,67.58,0.0,0.0
burning_crusade,105-119,4,Epic,wrist,tank,3,69.44,0.0,69.44,69.44,0.0,0.0
burning_crusade,120-134,2,Uncommon,chest,caster,1,106.57,0.0,106.57,106.57,0.0,0.0
burning_crusade,120-134,2,Uncommon,hands,caster,1,80.26,0.0,80.26,80.26,0.0,0.0
burning_crusade,120-134,2,Uncommon,shoulder,caster,1,79.02,0.0,79.02,79.02,0.0,0.0
burning_crusade,120-134,2,Uncommon,weapon_main_hand,caster,6,0.0,138.46,0.0,0.0,0.0,0.0
burning_crusade,120-134,2,Uncommon,wrist,caster,1,59.54,0.0,59.54,59.54,0.0,0.0
burning_crusade,120-134,3,Rare,chest,caster,1,133.59,0.0,133.59,133.59,0.0,0.0
burning_crusade,120-134,3,Rare,feet,caster,1,102.35,0.0,102.35,102.35,0.0,0.0
burning_crusade,120-134,3,Rare,feet,physical,1,98.76,0.0,98.76,98.76,0.0,0.0
burning_crusade,120-134,3,Rare,finger,tank,1,56.76,0.0,56.76,56.76,0.0,0.0
burning_crusade,120-134,3,Rare,hands,caster,1,106.36,0.0,106.36,106.36,0.0,0.0
burning_crusade,120-134,3,Rare,head,caster,1,134.21,0.0,134.21,134.21,0.0,0.0
burning_crusade,120-134,3,Rare,legs,physical,1,132.81,0.0,132.81,132.81,0.0,0.0
burning_crusade,120-134,3,Rare,neck,caster,1,75.36,0.0,75.36,75.36,0.0,0.0
burning_crusade,120-134,3,Rare,shield,tank,1,84.42,0.0,84.42,84.42,0.0,0.0
burning_crusade,120-134,3,Rare,shoulder,caster,1,99.86,0.0,99.86,99.86,0.0,0.0
burning_crusade,120-134,3,Rare,waist,physical,1,98.15,0.0,98.15,98.15,0.0,0.0
burning_crusade,120-134,3,Rare,weapon_off_hand,generic,1,59.74,16.0,59.74,59.74,0.0,0.0
burning_crusade,120-134,4,Epic,chest,caster,51,135.42,0.0,159.42,159.7,0.0,0.0
burning_crusade,120-134,4,Epic,chest,generic,12,132.61,0.0,156.61,155.27,0.0,0.0
burning_crusade,120-134,4,Epic,chest,physical,22,134.0,0.0,151.985,151.025,0.0,0.0
burning_crusade,120-134,4,Epic,chest,tank,6,142.195,0.0,166.195,169.55,0.0,0.0
burning_crusade,120-134,4,Epic,cloak,caster,8,79.34,0.0,79.34,79.54,0.0,0.0
burning_crusade,120-134,4,Epic,cloak,generic,3,75.09,0.0,75.09,75.09,0.0,0.0
burning_crusade,120-134,4,Epic,cloak,physical,7,70.74,0.0,70.76,65.875,0.0,0.0
burning_crusade,120-134,4,Epic,cloak,tank,2,69.79,0.0,69.79,69.79,0.0,0.0
burning_crusade,120-134,4,Epic,feet,caster,35,116.21,0.0,116.86,116.86,0.0,0.0
burning_crusade,120-134,4,Epic,feet,generic,14,107.8,0.0,107.8,101.118,0.0,0.0
burning_crusade,120-134,4,Epic,feet,physical,16,109.13,0.0,111.415,110.93,0.0,0.0
burning_crusade,120-134,4,Epic,feet,tank,5,109.33,0.0,120.38,120.38,0.0,0.0
burning_crusade,120-134,4,Epic,finger,caster,15,81.02,0.0,81.02,81.02,0.0,0.0
burning_crusade,120-134,4,Epic,finger,generic,6,81.585,0.0,81.585,79.945,0.0,0.0
burning_crusade,120-134,4,Epic,finger,physical,7,71.76,0.0,71.76,71.76,0.0,0.0
burning_crusade,120-134,4,Epic,finger,tank,6,58.47,0.0,58.47,70.39,0.0,0.0
burning_crusade,120-134,4,Epic,hands,caster,47,111.64,0.0,112.73,112.405,0.0,0.0
burning_crusade,120-134,4,Epic,hands,generic,5,103.14,0.0,103.14,103.14,0.0,0.0
burning_crusade,120-134,4,Epic,hands,physical,22,106.925,0.0,108.47,108.275,0.0,0.0
burning_crusade,120-134,4,Epic,hands,tank,6,115.545,0.0,115.545,105.46,0.0,0.0
burning_crusade,120-134,4,Epic,head,caster,55,131.0,0.0,151.3,151.0,0.0,0.0
burning_crusade,120-134,4,Epic,head,generic,9,130.16,0.0,145.15,147.165,0.0,0.0
burning_crusade,120-134,4,Epic,head,physical,22,124.67,0.0,141.32,146.46,0.0,0.0
burning_crusade,120-134,4,Epic,head,tank,7,137.16,0.0,157.16,137.89,0.0,0.0
burning_crusade,120-134,4,Epic,held_in_off_hand,caster,7,76.68,0.0,76.68,81.95,0.0,0.0
burning_crusade,120-134,4,Epic,legs,caster,47,155.3,0.0,155.3,158.98,0.0,0.0
burning_crusade,120-134,4,Epic,legs,generic,12,147.015,0.0,147.015,139.727,0.0,0.0
burning_crusade,120-134,4,Epic,legs,physical,21,148.18,0.0,151.82,151.11,0.0,0.0
burning_crusade,120-134,4,Epic,legs,tank,5,176.96,0.0,198.03,198.065,0.0,0.0
burning_crusade,120-134,4,Epic,neck,caster,11,84.15,0.0,85.55,87.25,0.0,0.0
burning_crusade,120-134,4,Epic,neck,generic,4,75.0,0.0,75.0,75.16,0.0,0.0
burning_crusade,120-134,4,Epic,neck,physical,3,71.08,0.0,71.08,71.08,0.0,0.0
burning_crusade,120-134,4,Epic,neck,tank,1,72.15,0.0,72.15,72.15,0.0,0.0
burning_crusade,120-134,4,Epic,ranged,caster,5,45.09,0.0,45.09,45.46,0.0,0.0
burning_crusade,120-134,4,Epic,ranged,generic,4,37.715,6.0,37.715,37.465,0.0,0.0
burning_crusade,120-134,4,Epic,ranged,physical,7,18.0,17.0,19.0,18.0,0.0,0.0
burning_crusade,120-134,4,Epic,shield,tank,7,80.52,0.0,88.52,98.015,0.0,0.0
burning_crusade,120-134,4,Epic,shoulder,caster,47,101.03,0.0,116.04,118.66,0.0,0.0
burning_crusade,120-134,4,Epic,shoulder,generic,7,102.12,0.0,118.12,117.95,0.0,0.0
burning_crusade,120-134,4,Epic,shoulder,physical,23,99.13,0.0,113.1,109.13,0.0,0.0
burning_crusade,120-134,4,Epic,shoulder,tank,5,105.46,0.0,121.46,121.675,0.0,0.0
burning_crusade,120-134,4,Epic,waist,caster,34,113.44,0.0,116.86,116.86,0.0,0.0
burning_crusade,120-134,4,Epic,waist,generic,12,107.8,0.0,107.8,100.347,0.0,0.0
burning_crusade,120-134,4,Epic,waist,physical,16,103.745,0.0,110.945,110.945,0.0,0.0
burning_crusade,120-134,4,Epic,waist,tank,4,98.685,0.0,114.685,114.685,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_main_hand,caster,12,54.76,175.01,54.76,54.76,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_main_hand,generic,1,48.07,14.0,48.07,48.07,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_main_hand,physical,2,39.53,13.0,43.53,43.53,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_off_hand,generic,6,48.07,14.0,48.07,48.07,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_off_hand,physical,1,41.1,20.0,41.1,41.1,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_one_hand,generic,9,48.07,14.0,48.07,48.07,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_one_hand,physical,13,35.0,21.0,37.72,37.425,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_one_hand,tank,1,52.78,0.0,52.78,52.78,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_two_hand,caster,7,127.82,179.74,140.86,145.16,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_two_hand,generic,4,131.16,16.0,131.16,131.16,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_two_hand,physical,12,88.585,0.0,98.93,102.963,0.0,0.0
burning_crusade,120-134,4,Epic,weapon_two_hand,tank,1,104.25,0.0,104.25,104.25,0.0,0.0
burning_crusade,120-134,4,Epic,wrist,caster,23,80.67,0.0,88.67,86.29,0.0,0.0
burning_crusade,120-134,4,Epic,wrist,generic,9,73.06,0.0,81.06,20.1,0.0,0.0
burning_crusade,120-134,4,Epic,wrist,physical,11,75.44,0.0,82.43,81.885,0.0,0.0
burning_crusade,120-134,4,Epic,wrist,tank,2,77.97,0.0,77.97,77.97,0.0,0.0
burning_crusade,135-149,2,Uncommon,chest,caster,25,109.28,0.0,109.28,105.105,0.0,0.0
burning_crusade,135-149,2,Uncommon,chest,generic,9,109.1,0.0,109.1,106.43,0.0,0.0
burning_crusade,135-149,2,Uncommon,chest,physical,22,111.57,0.0,111.57,106.86,0.0,0.0
burning_crusade,135-149,2,Uncommon,chest,tank,2,115.18,0.0,115.18,115.18,0.0,0.0
burning_crusade,135-149,2,Uncommon,cloak,caster,12,59.67,0.0,59.67,58.4,0.0,0.0
burning_crusade,135-149,2,Uncommon,cloak,physical,8,58.03,0.0,58.03,58.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,feet,caster,21,77.24,0.0,77.24,76.46,0.0,0.0
burning_crusade,135-149,2,Uncommon,feet,generic,13,77.12,0.0,77.12,76.58,0.0,0.0
burning_crusade,135-149,2,Uncommon,feet,physical,15,84.76,0.0,84.76,76.08,0.0,0.0
burning_crusade,135-149,2,Uncommon,feet,tank,1,88.48,0.0,88.48,88.48,0.0,0.0
burning_crusade,135-149,2,Uncommon,finger,caster,12,62.215,0.0,62.215,61.1,0.0,0.0
burning_crusade,135-149,2,Uncommon,finger,generic,5,60.06,0.0,60.06,60.06,0.0,0.0
burning_crusade,135-149,2,Uncommon,finger,physical,6,60.46,0.0,60.46,58.075,0.0,0.0
burning_crusade,135-149,2,Uncommon,hands,caster,18,80.415,0.0,80.415,78.45,0.0,0.0
burning_crusade,135-149,2,Uncommon,hands,generic,13,80.44,0.0,80.44,79.76,0.0,0.0
burning_crusade,135-149,2,Uncommon,hands,physical,17,84.09,0.0,84.09,85.185,0.0,0.0
burning_crusade,135-149,2,Uncommon,hands,tank,1,88.13,0.0,88.13,88.13,0.0,0.0
burning_crusade,135-149,2,Uncommon,head,caster,20,107.26,0.0,107.26,105.32,0.0,0.0
burning_crusade,135-149,2,Uncommon,head,generic,20,110.985,0.0,110.985,106.11,0.0,0.0
burning_crusade,135-149,2,Uncommon,head,physical,10,105.055,0.0,105.055,105.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,head,tank,1,117.17,0.0,117.17,117.17,0.0,0.0
burning_crusade,135-149,2,Uncommon,held_in_off_hand,caster,7,53.08,0.0,53.08,51.93,0.0,0.0
burning_crusade,135-149,2,Uncommon,held_in_off_hand,generic,1,53.0,0.0,53.0,53.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,legs,caster,20,109.12,0.0,109.12,106.285,0.0,0.0
burning_crusade,135-149,2,Uncommon,legs,generic,19,105.6,0.0,105.6,105.15,0.0,0.0
burning_crusade,135-149,2,Uncommon,legs,physical,16,109.155,0.0,109.155,105.15,0.0,0.0
burning_crusade,135-149,2,Uncommon,legs,tank,1,116.22,0.0,116.22,116.22,0.0,0.0
burning_crusade,135-149,2,Uncommon,neck,caster,8,60.24,0.0,61.64,59.8,0.0,0.0
burning_crusade,135-149,2,Uncommon,neck,generic,3,58.19,0.0,58.19,58.17,0.0,0.0
burning_crusade,135-149,2,Uncommon,neck,physical,7,58.08,0.0,58.08,58.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,ranged,caster,9,30.5,0.0,30.5,30.5,0.0,0.0
burning_crusade,135-149,2,Uncommon,ranged,generic,8,28.0,0.0,28.0,28.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,ranged,physical,11,28.0,0.0,28.0,28.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,ranged,tank,1,28.1,0.0,28.1,28.1,0.0,0.0
burning_crusade,135-149,2,Uncommon,shield,tank,7,60.15,0.0,60.15,59.15,0.0,0.0
burning_crusade,135-149,2,Uncommon,shoulder,caster,19,79.38,0.0,79.38,76.58,0.0,0.0
burning_crusade,135-149,2,Uncommon,shoulder,generic,10,75.97,0.0,75.97,75.86,0.0,0.0
burning_crusade,135-149,2,Uncommon,shoulder,physical,17,77.12,0.0,77.12,76.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,shoulder,tank,1,87.12,0.0,87.12,87.12,0.0,0.0
burning_crusade,135-149,2,Uncommon,waist,caster,20,83.285,0.0,83.675,81.79,0.0,0.0
burning_crusade,135-149,2,Uncommon,waist,generic,15,76.53,0.0,76.53,76.22,0.0,0.0
burning_crusade,135-149,2,Uncommon,waist,physical,13,84.0,0.0,84.0,79.75,0.0,0.0
burning_crusade,135-149,2,Uncommon,waist,tank,1,88.13,0.0,88.13,88.13,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_main_hand,caster,18,40.045,154.8,40.045,39.5,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_main_hand,generic,1,40.09,0.0,40.09,40.09,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_main_hand,physical,2,22.055,18.0,22.055,22.055,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_off_hand,physical,4,39.055,0.0,39.055,34.528,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_one_hand,generic,10,39.77,0.0,39.77,42.12,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_one_hand,physical,25,40.0,0.0,40.0,37.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_two_hand,caster,11,99.0,160.82,99.0,99.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_two_hand,generic,4,86.58,0.0,86.58,86.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_two_hand,physical,17,89.0,0.0,89.0,61.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,weapon_two_hand,tank,1,101.0,0.0,101.0,101.0,0.0,0.0
burning_crusade,135-149,2,Uncommon,wrist,caster,15,62.55,0.0,62.55,59.88,0.0,0.0
burning_crusade,135-149,2,Uncommon,wrist,generic,7,63.16,0.0,63.16,58.865,0.0,0.0
burning_crusade,135-149,2,Uncommon,wrist,physical,14,58.115,0.0,58.115,58.06,0.0,0.0
burning_crusade,135-149,2,Uncommon,wrist,tank,1,88.09,0.0,88.09,88.09,0.0,0.0
burning_crusade,135-149,3,Rare,chest,caster,1,145.98,0.0,145.98,145.98,0.0,0.0
burning_crusade,135-149,3,Rare,chest,generic,1,132.08,0.0,132.08,132.08,0.0,0.0
burning_crusade,135-149,3,Rare,chest,physical,1,124.21,0.0,124.21,124.21,0.0,0.0
burning_crusade,135-149,3,Rare,cloak,tank,1,81.77,0.0,81.77,81.77,0.0,0.0
burning_crusade,135-149,3,Rare,feet,caster,2,104.73,0.0,104.73,104.73,0.0,0.0
burning_crusade,135-149,3,Rare,feet,physical,3,103.84,0.0,103.84,103.84,0.0,0.0
burning_crusade,135-149,3,Rare,finger,caster,2,83.23,0.0,83.23,83.23,0.0,0.0
burning_crusade,135-149,3,Rare,finger,generic,2,78.835,0.0,78.835,78.835,-0.0,0.0
burning_crusade,135-149,3,Rare,finger,tank,1,65.77,0.0,65.77,65.77,0.0,0.0
burning_crusade,135-149,3,Rare,hands,tank,1,108.16,0.0,108.16,108.16,0.0,0.0
burning_crusade,135-149,3,Rare,head,caster,1,147.66,0.0,147.66,147.66,0.0,0.0
burning_crusade,135-149,3,Rare,head,generic,1,152.84,0.0,152.84,152.84,0.0,0.0
burning_crusade,135-149,3,Rare,held_in_off_hand,caster,1,67.28,0.0,67.28,67.28,0.0,0.0
burning_crusade,135-149,3,Rare,legs,caster,8,153.08,0.0,153.08,153.08,0.0,0.0
burning_crusade,135-149,3,Rare,legs,generic,2,130.0,0.0,130.0,130.0,0.0,0.0
burning_crusade,135-149,3,Rare,legs,physical,4,160.295,0.0,160.295,160.295,-0.0,0.0
burning_crusade,135-149,3,Rare,neck,caster,6,82.6,0.0,82.6,82.155,-0.0,0.0
burning_crusade,135-149,3,Rare,neck,physical,3,83.09,0.0,83.09,83.09,0.0,0.0
burning_crusade,135-149,3,Rare,neck,tank,1,85.13,0.0,85.13,85.13,0.0,0.0
burning_crusade,135-149,3,Rare,ranged,generic,1,40.08,0.0,40.08,40.08,0.0,0.0
burning_crusade,135-149,3,Rare,ranged,physical,2,34.22,11.0,34.22,34.22,0.0,0.0
burning_crusade,135-149,3,Rare,shoulder,caster,1,104.26,0.0,104.26,104.26,0.0,0.0
burning_crusade,135-149,3,Rare,shoulder,physical,2,109.47,0.0,109.47,109.47,0.0,0.0
burning_crusade,135-149,3,Rare,waist,caster,2,105.97,0.0,105.97,105.97,0.0,0.0
burning_crusade,135-149,3,Rare,waist,generic,1,114.8,0.0,114.8,114.8,0.0,0.0
burning_crusade,135-149,3,Rare,waist,physical,3,104.17,0.0,104.17,104.17,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_main_hand,caster,3,34.05,165.98,34.05,34.05,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_main_hand,generic,1,54.78,0.0,54.78,54.78,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_main_hand,physical,1,46.07,16.0,46.07,46.07,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_one_hand,generic,2,46.225,0.0,46.225,46.225,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_one_hand,physical,4,47.41,16.0,47.41,47.41,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_one_hand,tank,1,62.1,0.0,62.1,62.1,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_two_hand,caster,5,145.85,171.14,145.85,145.85,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_two_hand,generic,3,144.18,0.0,144.18,144.18,0.0,0.0
burning_crusade,135-149,3,Rare,weapon_two_hand,physical,2,106.415,32.5,106.415,106.415,0.0,0.0
burning_crusade,135-149,3,Rare,wrist,caster,3,78.52,0.0,78.52,78.52,0.0,0.0
burning_crusade,135-149,3,Rare,wrist,physical,2,76.62,0.0,76.62,76.62,0.0,0.0
burning_crusade,135-149,4,Epic,chest,caster,42,165.565,0.0,181.31,175.45,0.0,0.0
burning_crusade,135-149,4,Epic,chest,generic,21,156.18,0.0,176.55,195.025,0.0,0.0
burning_crusade,135-149,4,Epic,chest,physical,18,159.66,0.0,173.84,171.17,0.0,0.0
burning_crusade,135-149,4,Epic,chest,tank,4,179.595,0.0,195.595,197.28,0.0,0.0
burning_crusade,135-149,4,Epic,cloak,caster,9,100.0,0.0,100.0,93.21,0.0,0.0
burning_crusade,135-149,4,Epic,cloak,generic,1,54.09,0.0,54.09,54.09,0.0,0.0
burning_crusade,135-149,4,Epic,cloak,physical,3,93.08,0.0,93.08,93.08,0.0,0.0
burning_crusade,135-149,4,Epic,cloak,tank,1,85.15,0.0,85.15,85.15,0.0,0.0
burning_crusade,135-149,4,Epic,feet,caster,31,133.65,0.0,133.65,133.65,0.0,0.0
burning_crusade,135-149,4,Epic,feet,generic,9,132.15,0.0,132.15,131.14,0.0,0.0
burning_crusade,135-149,4,Epic,feet,physical,11,123.15,0.0,134.83,126.46,0.0,0.0
burning_crusade,135-149,4,Epic,feet,tank,3,111.32,0.0,126.52,126.52,0.0,0.0
burning_crusade,135-149,4,Epic,finger,caster,17,95.24,0.0,95.24,97.81,0.0,0.0
burning_crusade,135-149,4,Epic,finger,generic,5,96.1,0.0,96.1,96.105,0.0,0.0
burning_crusade,135-149,4,Epic,finger,physical,6,91.285,0.0,91.285,94.93,0.0,0.0
burning_crusade,135-149,4,Epic,finger,tank,5,107.45,0.0,107.45,83.51,0.0,0.0
burning_crusade,135-149,4,Epic,hands,caster,43,127.3,0.0,130.9,137.58,0.0,0.0
burning_crusade,135-149,4,Epic,hands,generic,9,121.17,0.0,121.17,124.15,0.0,0.0
burning_crusade,135-149,4,Epic,hands,physical,18,127.57,0.0,128.975,129.12,0.0,0.0
burning_crusade,135-149,4,Epic,hands,tank,4,137.6,0.0,141.6,148.095,0.0,0.0
burning_crusade,135-149,4,Epic,head,caster,38,156.75,0.0,176.34,188.73,0.0,0.0
burning_crusade,135-149,4,Epic,head,generic,10,148.305,0.0,168.305,163.805,0.0,0.0
burning_crusade,135-149,4,Epic,head,physical,14,160.64,0.0,180.64,190.7,0.0,0.0
burning_crusade,135-149,4,Epic,head,tank,2,170.95,0.0,190.95,190.95,0.0,0.0
burning_crusade,135-149,4,Epic,held_in_off_hand,caster,7,98.84,0.0,98.84,98.84,0.0,0.0
burning_crusade,135-149,4,Epic,held_in_off_hand,generic,1,69.86,0.0,69.86,69.86,0.0,0.0
burning_crusade,135-149,4,Epic,legs,caster,48,178.65,0.0,183.755,178.745,0.0,0.0
burning_crusade,135-149,4,Epic,legs,generic,11,173.93,0.0,173.93,168.21,0.0,0.0
burning_crusade,135-149,4,Epic,legs,physical,20,169.5,0.0,174.355,171.495,0.0,0.0
burning_crusade,135-149,4,Epic,legs,tank,5,153.26,0.0,170.25,169.26,0.0,0.0
burning_crusade,135-149,4,Epic,neck,caster,12,95.615,0.0,103.615,104.27,0.0,0.0
burning_crusade,135-149,4,Epic,neck,generic,2,88.255,0.0,96.255,96.255,0.0,0.0
burning_crusade,135-149,4,Epic,neck,physical,3,84.0,0.0,84.0,84.395,0.0,0.0
burning_crusade,135-149,4,Epic,neck,tank,2,92.805,0.0,92.805,92.805,0.0,0.0
burning_crusade,135-149,4,Epic,ranged,caster,5,53.24,0.0,53.24,50.905,0.0,0.0
burning_crusade,135-149,4,Epic,ranged,generic,8,43.575,15.5,43.575,45.08,0.0,0.0
burning_crusade,135-149,4,Epic,ranged,physical,3,39.0,0.0,39.0,39.0,0.0,0.0
burning_crusade,135-149,4,Epic,ranged,tank,1,40.77,0.0,40.77,40.77,0.0,0.0
burning_crusade,135-149,4,Epic,shield,tank,10,89.43,0.0,89.43,92.47,0.0,0.0
burning_crusade,135-149,4,Epic,shoulder,caster,47,124.32,0.0,131.9,129.78,0.0,0.0
burning_crusade,135-149,4,Epic,shoulder,generic,8,120.175,0.0,136.175,137.942,-0.0,0.0
burning_crusade,135-149,4,Epic,shoulder,physical,21,124.78,0.0,133.79,139.15,0.0,0.0
burning_crusade,135-149,4,Epic,shoulder,tank,3,112.24,0.0,124.51,128.505,0.0,0.0
burning_crusade,135-149,4,Epic,waist,caster,33,133.65,0.0,133.65,133.65,0.0,0.0
burning_crusade,135-149,4,Epic,waist,generic,7,132.83,0.0,132.83,131.14,0.0,0.0
burning_crusade,135-149,4,Epic,waist,physical,14,125.785,0.0,127.125,126.45,0.0,0.0
burning_crusade,135-149,4,Epic,waist,tank,3,147.32,0.0,163.32,163.32,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_main_hand,caster,14,65.61,202.96,65.61,67.45,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_main_hand,generic,2,63.595,16.0,63.595,63.595,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_main_hand,physical,2,41.38,20.5,41.38,41.38,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_off_hand,generic,17,59.09,17.0,59.09,68.1,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_off_hand,physical,1,38.76,19.0,38.76,38.76,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_one_hand,generic,18,52.745,17.0,52.745,59.09,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_one_hand,physical,7,28.0,25.0,28.0,30.865,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_one_hand,tank,3,52.77,0.0,60.77,54.11,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_two_hand,caster,5,173.85,202.96,173.85,173.85,0.0,0.0
