expansion_band,ilvl_band,item_level,origin_expansion,origin_label,pvp_family,quality,quality_label,slot_key,role,peer_group,count,median_visible_budget,median_special_weapon_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under,max_abs_median_percent_over_under,peer_outlier_count,sql_blocked_count
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,waist,caster,origin=-1;quality=2;slot=waist;armor=1;weapon=none;pvp=none;role=caster,1,66.19,0.0,82.19,82.19,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,waist,generic,origin=-1;quality=2;slot=waist;armor=1;weapon=none;pvp=none;role=generic,1,76.53,0.0,76.53,76.53,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,waist,generic,origin=-1;quality=2;slot=waist;armor=3;weapon=none;pvp=none;role=generic,2,72.84,0.0,72.84,72.84,4.081,4.081,2,2
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,waist,generic,origin=-1;quality=2;slot=waist;armor=4;weapon=none;pvp=none;role=generic,1,76.08,0.0,76.08,76.08,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,waist,physical,origin=-1;quality=2;slot=waist;armor=2;weapon=none;pvp=none;role=physical,1,79.75,0.0,79.75,79.75,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,weapon_one_hand,physical,origin=-1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,1,42.0,0.0,42.0,42.0,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,wrist,caster,origin=-1;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=caster,1,59.1,0.0,59.1,59.1,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,wrist,caster,origin=-1;quality=2;slot=wrist;armor=4;weapon=none;pvp=none;role=caster,2,54.22,0.0,54.22,54.22,1.162,1.162,1,2
burning_crusade,135-149,138,-1,custom_or_unknown,none,2,Uncommon,wrist,generic,origin=-1;quality=2;slot=wrist;armor=4;weapon=none;pvp=none;role=generic,1,64.0,0.0,64.0,64.0,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,3,Rare,chest,generic,origin=-1;quality=3;slot=chest;armor=4;weapon=none;pvp=none;role=generic,1,132.08,0.0,132.08,132.08,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,3,Rare,chest,physical,origin=-1;quality=3;slot=chest;armor=2;weapon=none;pvp=none;role=physical,1,124.21,0.0,124.21,124.21,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,3,Rare,ranged,generic,origin=-1;quality=3;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=generic,1,40.08,0.0,40.08,40.08,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,3,Rare,weapon_main_hand,generic,origin=-1;quality=3;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;pvp=none;role=generic,1,54.78,0.0,54.78,54.78,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,3,Rare,weapon_one_hand,generic,origin=-1;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,1,54.45,0.0,54.45,54.45,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,3,Rare,weapon_two_hand,caster,origin=-1;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:caster;pvp=none;role=caster,2,127.45,214.14,127.45,127.45,0.017,0.017,0,2
burning_crusade,135-149,138,-1,custom_or_unknown,none,3,Rare,weapon_two_hand,generic,origin=-1;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=generic,1,144.18,0.0,144.18,144.18,0.0,0.0,0,1
burning_crusade,135-149,138,-1,custom_or_unknown,none,4,Epic,legs,generic,origin=-1;quality=4;slot=legs;armor=4;weapon=none;pvp=none;role=generic,1,146.22,0.0,146.22,146.22,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,3,Rare,ranged,physical,origin=1;quality=3;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=physical,1,34.72,10.0,34.72,34.72,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,3,Rare,weapon_main_hand,caster,origin=1;quality=3;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:caster;pvp=none;role=caster,2,33.73,165.98,33.73,33.73,0.018,0.018,0,2
burning_crusade,135-149,138,1,tbc,none,3,Rare,weapon_main_hand,healer,origin=1;quality=3;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:caster;pvp=none;role=healer,1,47.89,158.24,47.89,47.89,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,3,Rare,weapon_one_hand,physical,origin=1;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,2,47.41,16.0,47.41,47.41,0.0,0.0,0,2
burning_crusade,135-149,138,1,tbc,none,3,Rare,weapon_one_hand,tank,origin=1;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=tank,1,62.1,0.0,62.1,62.1,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,3,Rare,weapon_two_hand,physical,origin=1;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,1,145.83,0.0,145.83,145.83,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,chest,caster,origin=1;quality=4;slot=chest;armor=1;weapon=none;pvp=none;role=caster,1,153.78,0.0,177.78,177.425,0.2,0.2,0,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,chest,physical,origin=1;quality=4;slot=chest;armor=4;weapon=none;pvp=none;role=physical,1,162.14,0.0,162.14,162.14,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,cloak,caster,origin=1;quality=4;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,1,77.93,0.0,77.93,93.2,-16.384,16.384,1,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,cloak,healer,origin=1;quality=4;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,1,91.32,0.0,91.32,91.32,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,cloak,physical,origin=1;quality=4;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,1,80.76,0.0,80.76,80.76,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,feet,physical,origin=1;quality=4;slot=feet;armor=3;weapon=none;pvp=none;role=physical,1,107.75,0.0,123.75,123.75,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,finger,caster,origin=1;quality=4;slot=finger;armor=0;weapon=none;pvp=none;role=caster,1,74.59,0.0,74.59,94.08,-20.716,20.716,1,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,finger,generic,origin=1;quality=4;slot=finger;armor=0;weapon=none;pvp=none;role=generic,1,92.09,0.0,92.09,85.1,8.214,8.214,0,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,finger,healer,origin=1;quality=4;slot=finger;armor=0;weapon=none;pvp=none;role=healer,1,89.47,0.0,89.47,94.77,-5.592,5.592,0,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,hands,caster,origin=1;quality=4;slot=hands;armor=4;weapon=none;pvp=none;role=caster,1,107.73,0.0,123.73,123.73,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,hands,healer,origin=1;quality=4;slot=hands;armor=1;weapon=none;pvp=none;role=healer,1,131.88,0.0,131.88,131.88,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,hands,tank,origin=1;quality=4;slot=hands;armor=4;weapon=none;pvp=none;role=tank,1,94.19,0.0,110.19,110.19,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,head,healer,origin=1;quality=4;slot=head;armor=1;weapon=none;pvp=none;role=healer,1,162.15,0.0,162.15,162.15,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,legs,healer,origin=1;quality=4;slot=legs;armor=3;weapon=none;pvp=none;role=healer,1,146.15,0.0,170.15,170.15,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,legs,physical,origin=1;quality=4;slot=legs;armor=2;weapon=none;pvp=none;role=physical,1,148.77,0.0,148.77,169.01,-11.976,11.976,0,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,neck,caster,origin=1;quality=4;slot=neck;armor=0;weapon=none;pvp=none;role=caster,1,90.0,0.0,90.0,89.7,0.334,0.334,0,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,neck,healer,origin=1;quality=4;slot=neck;armor=0;weapon=none;pvp=none;role=healer,1,94.37,0.0,94.37,99.36,-5.022,5.022,0,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,neck,physical,origin=1;quality=4;slot=neck;armor=0;weapon=none;pvp=none;role=physical,1,79.42,0.0,79.42,79.42,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,neck,tank,origin=1;quality=4;slot=neck;armor=0;weapon=none;pvp=none;role=tank,1,90.8,0.0,90.8,90.8,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,shoulder,healer,origin=1;quality=4;slot=shoulder;armor=2;weapon=none;pvp=none;role=healer,1,121.21,0.0,121.21,121.21,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,waist,physical,origin=1;quality=4;slot=waist;armor=2;weapon=none;pvp=none;role=physical,1,107.75,0.0,123.75,124.63,-0.706,0.706,0,0
burning_crusade,135-149,138,1,tbc,none,4,Epic,weapon_main_hand,caster,origin=1;quality=4;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:caster;pvp=none;role=caster,2,56.555,197.37,56.555,56.555,3.634,3.634,2,2
burning_crusade,135-149,138,1,tbc,none,4,Epic,weapon_one_hand,tank,origin=1;quality=4;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=tank,1,52.77,0.0,60.77,60.77,0.0,0.0,0,1
burning_crusade,135-149,138,1,tbc,none,4,Epic,weapon_two_hand,physical,origin=1;quality=4;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,1,77.83,60.0,77.83,103.915,-25.102,25.102,1,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,caster,origin=2;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=caster,3,105.1,0.0,105.1,105.87,-0.727,0.727,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,caster,origin=2;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=caster,2,107.375,0.0,107.375,107.375,0.063,0.063,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,caster,origin=2;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=caster,1,105.47,0.0,105.47,105.47,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,caster,origin=2;quality=2;slot=chest;armor=4;weapon=none;pvp=none;role=caster,2,104.26,0.0,104.26,104.26,0.021,0.021,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,generic,origin=2;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=generic,1,109.1,0.0,109.1,109.1,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,generic,origin=2;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=generic,1,107.21,0.0,107.21,107.21,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,generic,origin=2;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=generic,2,105.235,0.0,105.235,105.235,0.003,0.003,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,generic,origin=2;quality=2;slot=chest;armor=4;weapon=none;pvp=none;role=generic,1,104.6,0.0,104.6,104.6,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,healer,origin=2;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,2,104.85,0.0,104.85,104.85,0.001,0.001,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,healer,origin=2;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=healer,1,103.1,0.0,103.1,103.1,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,healer,origin=2;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=healer,2,118.66,0.0,118.66,118.66,0.032,0.032,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,physical,origin=2;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=physical,4,107.055,0.0,107.055,107.055,0.001,0.001,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,physical,origin=2;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=physical,4,105.63,0.0,105.63,105.63,0.005,0.005,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,physical,origin=2;quality=2;slot=chest;armor=4;weapon=none;pvp=none;role=physical,4,106.965,0.0,106.965,106.965,0.06,0.06,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,chest,tank,origin=2;quality=2;slot=chest;armor=4;weapon=none;pvp=none;role=tank,1,112.16,0.0,112.16,112.16,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,cloak,caster,origin=2;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,5,58.4,0.0,58.4,54.69,6.784,6.784,3,5
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,cloak,healer,origin=2;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,2,59.65,0.0,59.65,59.65,0.135,0.135,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,cloak,physical,origin=2;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,4,58.03,0.0,58.03,58.03,0.0,0.0,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,caster,origin=2;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=caster,4,77.735,0.0,77.735,77.735,0.045,0.045,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,caster,origin=2;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=caster,2,76.7,0.0,76.7,76.7,0.342,0.342,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,caster,origin=2;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=caster,1,76.33,0.0,76.33,76.33,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,caster,origin=2;quality=2;slot=feet;armor=4;weapon=none;pvp=none;role=caster,2,76.46,0.0,76.46,76.46,0.0,0.0,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,generic,origin=2;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=generic,3,77.12,0.0,77.12,79.69,-3.225,3.225,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,generic,origin=2;quality=2;slot=feet;armor=4;weapon=none;pvp=none;role=generic,3,76.0,0.0,76.0,74.41,2.137,2.137,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,healer,origin=2;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=healer,2,75.86,0.0,75.86,75.86,1.416,1.416,2,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,healer,origin=2;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=healer,1,87.5,0.0,87.5,87.5,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,healer,origin=2;quality=2;slot=feet;armor=4;weapon=none;pvp=none;role=healer,1,75.78,0.0,75.78,75.78,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,physical,origin=2;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=physical,4,76.08,0.0,76.08,76.08,0.0,0.0,1,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,physical,origin=2;quality=2;slot=feet;armor=3;weapon=none;pvp=none;role=physical,1,76.0,0.0,76.0,76.0,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,feet,physical,origin=2;quality=2;slot=feet;armor=4;weapon=none;pvp=none;role=physical,1,74.77,0.0,74.77,74.77,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,finger,caster,origin=2;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=caster,3,58.16,0.0,58.16,59.71,-2.596,2.596,2,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,finger,generic,origin=2;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=generic,5,60.06,0.0,60.06,59.23,1.401,1.401,0,5
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,finger,healer,origin=2;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=healer,4,63.32,0.0,63.32,63.32,0.246,0.246,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,finger,physical,origin=2;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=physical,4,58.075,0.0,58.075,58.075,0.0,0.0,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,caster,origin=2;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=caster,3,77.98,0.0,77.98,76.545,1.875,1.875,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,caster,origin=2;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=caster,2,76.58,0.0,76.58,76.58,0.0,0.0,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,caster,origin=2;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=caster,1,76.56,0.0,76.56,76.56,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,caster,origin=2;quality=2;slot=hands;armor=4;weapon=none;pvp=none;role=caster,1,76.64,0.0,76.64,76.64,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,generic,origin=2;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=generic,1,83.52,0.0,83.52,83.52,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,generic,origin=2;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=generic,1,70.72,0.0,70.72,70.72,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,generic,origin=2;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=generic,3,79.1,0.0,79.1,78.25,1.086,1.086,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,healer,origin=2;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=healer,2,80.335,0.0,80.335,80.335,0.11,0.11,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,healer,origin=2;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=healer,1,80.33,0.0,80.33,80.33,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,healer,origin=2;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=healer,1,80.5,0.0,80.5,80.5,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,healer,origin=2;quality=2;slot=hands;armor=4;weapon=none;pvp=none;role=healer,1,80.5,0.0,80.5,80.5,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,physical,origin=2;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=physical,2,76.135,0.0,76.135,76.135,0.005,0.005,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,physical,origin=2;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=physical,2,76.04,0.0,76.04,76.04,0.0,0.0,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,hands,physical,origin=2;quality=2;slot=hands;armor=4;weapon=none;pvp=none;role=physical,3,76.0,0.0,76.0,76.04,-0.053,0.053,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,caster,origin=2;quality=2;slot=head;armor=1;weapon=none;pvp=none;role=caster,3,105.21,0.0,105.21,104.585,0.598,0.598,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,caster,origin=2;quality=2;slot=head;armor=2;weapon=none;pvp=none;role=caster,1,105.43,0.0,105.43,105.43,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,caster,origin=2;quality=2;slot=head;armor=3;weapon=none;pvp=none;role=caster,2,106.03,0.0,106.03,106.03,0.015,0.015,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,caster,origin=2;quality=2;slot=head;armor=4;weapon=none;pvp=none;role=caster,1,105.1,0.0,105.1,105.1,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,generic,origin=2;quality=2;slot=head;armor=1;weapon=none;pvp=none;role=generic,1,100.9,0.0,100.9,100.9,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,generic,origin=2;quality=2;slot=head;armor=2;weapon=none;pvp=none;role=generic,3,107.08,0.0,107.08,109.48,-2.192,2.192,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,generic,origin=2;quality=2;slot=head;armor=3;weapon=none;pvp=none;role=generic,2,109.055,0.0,109.055,109.055,0.262,0.262,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,generic,origin=2;quality=2;slot=head;armor=4;weapon=none;pvp=none;role=generic,3,105.6,0.0,105.6,107.115,-1.414,1.414,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,healer,origin=2;quality=2;slot=head;armor=1;weapon=none;pvp=none;role=healer,3,105.51,0.0,105.51,106.33,-0.771,0.771,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,healer,origin=2;quality=2;slot=head;armor=4;weapon=none;pvp=none;role=healer,1,116.06,0.0,116.06,116.06,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,physical,origin=2;quality=2;slot=head;armor=2;weapon=none;pvp=none;role=physical,3,105.0,0.0,105.0,104.075,0.889,0.889,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,physical,origin=2;quality=2;slot=head;armor=3;weapon=none;pvp=none;role=physical,4,105.13,0.0,105.13,105.13,0.0,0.0,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,head,physical,origin=2;quality=2;slot=head;armor=4;weapon=none;pvp=none;role=physical,1,105.0,0.0,105.0,105.0,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,held_in_off_hand,caster,origin=2;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=caster,3,53.08,0.0,53.08,51.93,2.215,2.215,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,held_in_off_hand,generic,origin=2;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=generic,1,53.0,0.0,53.0,53.0,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,held_in_off_hand,healer,origin=2;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=healer,1,50.78,0.0,50.78,50.78,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,caster,origin=2;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=caster,4,105.385,0.0,105.385,105.385,0.002,0.002,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,caster,origin=2;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=caster,1,105.62,0.0,105.62,105.62,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,caster,origin=2;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=caster,3,109.28,0.0,109.28,110.005,-0.659,0.659,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,caster,origin=2;quality=2;slot=legs;armor=4;weapon=none;pvp=none;role=caster,2,105.585,0.0,105.585,105.585,0.04,0.04,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,generic,origin=2;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=generic,3,87.61,0.0,87.61,98.295,-10.87,10.87,1,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,generic,origin=2;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=generic,1,104.77,0.0,104.77,104.77,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,generic,origin=2;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=generic,2,103.635,0.0,103.635,103.635,0.079,0.079,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,generic,origin=2;quality=2;slot=legs;armor=4;weapon=none;pvp=none;role=generic,5,105.15,0.0,105.15,104.905,0.234,0.234,0,5
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,healer,origin=2;quality=2;slot=legs;armor=1;weapon=none;pvp=none;role=healer,1,108.96,0.0,108.96,108.96,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,healer,origin=2;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=healer,1,103.71,0.0,103.71,103.71,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,physical,origin=2;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=physical,4,106.36,0.0,106.36,106.36,0.01,0.01,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,physical,origin=2;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=physical,3,105.15,0.0,105.15,106.625,-1.383,1.383,0,3
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,legs,physical,origin=2;quality=2;slot=legs;armor=4;weapon=none;pvp=none;role=physical,1,98.11,0.0,98.11,98.11,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,neck,caster,origin=2;quality=2;slot=neck;armor=0;weapon=none;pvp=none;role=caster,4,58.37,0.0,58.37,58.37,0.0,0.0,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,neck,generic,origin=2;quality=2;slot=neck;armor=0;weapon=none;pvp=none;role=generic,2,58.17,0.0,58.17,58.17,0.0,0.0,0,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,neck,healer,origin=2;quality=2;slot=neck;armor=0;weapon=none;pvp=none;role=healer,2,68.4,0.0,72.4,72.4,4.904,4.904,2,2
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,neck,physical,origin=2;quality=2;slot=neck;armor=0;weapon=none;pvp=none;role=physical,4,57.58,0.0,57.58,57.58,0.015,0.015,0,4
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,ranged,caster,origin=2;quality=2;slot=ranged;armor=none;weapon=ranged:caster;pvp=none;role=caster,1,11.0,17.2,11.0,11.0,0.0,0.0,0,1
burning_crusade,135-149,138,2,wrath,none,2,Uncommon,ranged,generic,origin=2;quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=generic,2,29.37,0.0,29.37,29.37,0.436,0.436,0,2
